date,open,high,low,close,volume,time,date_only,ticker
2024-10-07 12:35:00+05:30,391.25,391.35,390.45,391.05,2488,12:35:00,2024-10-07,EIHOTEL
2024-10-07 12:40:00+05:30,391.05,391.05,389.9,390.3,6331,12:40:00,2024-10-07,EIHOTEL
2024-10-07 12:45:00+05:30,390.3,390.3,388.3,388.65,5186,12:45:00,2024-10-07,EIHOTEL
2024-10-07 12:50:00+05:30,388.65,389.25,388.3,389.25,4109,12:50:00,2024-10-07,EIHOTEL
2024-10-07 12:55:00+05:30,389.25,389.25,388.4,388.4,2682,12:55:00,2024-10-07,EIHOTEL
2024-10-07 13:00:00+05:30,388.4,389.5,388.4,389.5,2741,13:00:00,2024-10-07,EIHOTEL
2024-10-07 13:05:00+05:30,389.5,389.7,389.05,389.1,6239,13:05:00,2024-10-07,EIHOTEL
2024-10-07 13:10:00+05:30,389.55,391.55,389.1,389.65,9348,13:10:00,2024-10-07,EIHOTEL
2024-10-07 13:15:00+05:30,389.65,390.1,389.05,389.6,1427,13:15:00,2024-10-07,EIHOTEL
2024-10-07 13:20:00+05:30,389.6,389.65,389.0,389.0,6176,13:20:00,2024-10-07,EIHOTEL
2024-10-07 13:25:00+05:30,389.0,390.85,389.0,390.55,4485,13:25:00,2024-10-07,EIHOTEL
2024-10-07 13:30:00+05:30,390.45,390.6,389.0,389.9,8392,13:30:00,2024-10-07,EIHOTEL
2024-10-07 13:35:00+05:30,389.9,390.05,388.75,388.9,6024,13:35:00,2024-10-07,EIHOTEL
2024-10-07 13:40:00+05:30,388.9,389.5,386.45,389.5,11593,13:40:00,2024-10-07,EIHOTEL
2024-10-07 13:45:00+05:30,389.05,389.5,388.65,389.0,6210,13:45:00,2024-10-07,EIHOTEL
2024-10-07 13:50:00+05:30,389.0,391.25,389.0,390.5,4839,13:50:00,2024-10-07,EIHOTEL
2024-10-07 13:55:00+05:30,390.5,391.45,390.15,391.4,3222,13:55:00,2024-10-07,EIHOTEL
2024-10-07 14:00:00+05:30,391.4,391.7,390.95,391.4,5061,14:00:00,2024-10-07,EIHOTEL
2024-10-07 14:05:00+05:30,391.4,392.5,390.6,392.05,11163,14:05:00,2024-10-07,EIHOTEL
2024-10-07 14:10:00+05:30,392.0,395.2,391.95,393.55,35029,14:10:00,2024-10-07,EIHOTEL
2024-10-07 14:15:00+05:30,393.5,393.55,391.95,392.5,6012,14:15:00,2024-10-07,EIHOTEL
2024-10-07 14:20:00+05:30,392.5,392.5,390.1,390.2,4955,14:20:00,2024-10-07,EIHOTEL
2024-10-07 14:25:00+05:30,390.2,391.2,390.15,390.45,3997,14:25:00,2024-10-07,EIHOTEL
2024-10-07 14:30:00+05:30,390.45,391.3,390.35,391.3,1842,14:30:00,2024-10-07,EIHOTEL
2024-10-07 14:35:00+05:30,391.3,391.9,390.1,390.15,3565,14:35:00,2024-10-07,EIHOTEL
2024-10-07 14:40:00+05:30,390.15,391.4,390.1,391.4,3259,14:40:00,2024-10-07,EIHOTEL
2024-10-07 14:45:00+05:30,391.15,391.95,391.1,391.1,3527,14:45:00,2024-10-07,EIHOTEL
2024-10-07 14:50:00+05:30,391.1,393.0,391.1,392.75,10299,14:50:00,2024-10-07,EIHOTEL
2024-10-07 14:55:00+05:30,392.75,393.0,392.05,393.0,6376,14:55:00,2024-10-07,EIHOTEL
2024-10-07 15:00:00+05:30,393.45,393.55,390.85,391.35,16035,15:00:00,2024-10-07,EIHOTEL
2024-10-07 15:05:00+05:30,391.2,392.0,390.35,391.35,7220,15:05:00,2024-10-07,EIHOTEL
2024-10-07 15:10:00+05:30,392.7,392.8,390.65,391.25,15655,15:10:00,2024-10-07,EIHOTEL
2024-10-07 15:15:00+05:30,391.25,392.45,390.4,392.15,40012,15:15:00,2024-10-07,EIHOTEL
2024-10-07 15:20:00+05:30,392.0,392.15,390.4,390.4,6733,15:20:00,2024-10-07,EIHOTEL
2024-10-07 15:25:00+05:30,390.4,392.2,390.4,391.3,11627,15:25:00,2024-10-07,EIHOTEL
2024-10-07 09:15:00+05:30,680.0,680.0,670.05,671.0,12335,09:15:00,2024-10-07,ELGIEQUIP
2024-10-07 09:20:00+05:30,671.0,671.0,668.05,670.35,4528,09:20:00,2024-10-07,ELGIEQUIP
2024-10-07 09:25:00+05:30,670.4,670.6,663.25,663.45,7451,09:25:00,2024-10-07,ELGIEQUIP
2024-10-07 09:30:00+05:30,664.35,664.8,659.3,663.1,5763,09:30:00,2024-10-07,ELGIEQUIP
2024-10-07 09:35:00+05:30,663.55,663.55,661.7,661.75,1878,09:35:00,2024-10-07,ELGIEQUIP
2024-10-07 09:40:00+05:30,661.75,662.85,660.0,660.0,2403,09:40:00,2024-10-07,ELGIEQUIP
2024-10-07 09:45:00+05:30,659.85,660.0,657.85,657.85,2681,09:45:00,2024-10-07,ELGIEQUIP
2024-10-07 09:50:00+05:30,657.5,658.45,655.2,655.4,7233,09:50:00,2024-10-07,ELGIEQUIP
2024-10-07 09:55:00+05:30,655.4,656.2,652.0,652.95,4865,09:55:00,2024-10-07,ELGIEQUIP
2024-10-07 10:00:00+05:30,652.95,653.6,648.0,649.65,9146,10:00:00,2024-10-07,ELGIEQUIP
2024-10-07 10:05:00+05:30,650.6,652.3,649.45,651.3,4097,10:05:00,2024-10-07,ELGIEQUIP
2024-10-07 10:10:00+05:30,651.3,651.75,650.0,651.0,3122,10:10:00,2024-10-07,ELGIEQUIP
2024-10-07 10:15:00+05:30,651.0,651.95,650.6,651.05,3562,10:15:00,2024-10-07,ELGIEQUIP
2024-10-07 10:20:00+05:30,651.05,651.15,649.35,650.35,2032,10:20:00,2024-10-07,ELGIEQUIP
2024-10-07 10:25:00+05:30,650.35,650.5,648.0,648.0,2489,10:25:00,2024-10-07,ELGIEQUIP
2024-10-07 10:30:00+05:30,648.0,648.15,646.8,646.85,3680,10:30:00,2024-10-07,ELGIEQUIP
2024-10-07 10:35:00+05:30,646.85,647.6,646.05,646.65,1280,10:35:00,2024-10-07,ELGIEQUIP
2024-10-07 10:40:00+05:30,646.65,647.2,645.1,645.35,2459,10:40:00,2024-10-07,ELGIEQUIP
2024-10-07 10:45:00+05:30,645.35,646.45,645.0,645.05,6251,10:45:00,2024-10-07,ELGIEQUIP
2024-10-07 10:50:00+05:30,645.05,645.05,639.0,640.0,10952,10:50:00,2024-10-07,ELGIEQUIP
2024-10-07 10:55:00+05:30,640.0,640.75,638.25,638.65,3588,10:55:00,2024-10-07,ELGIEQUIP
2024-10-07 11:00:00+05:30,638.05,639.45,636.6,637.2,2978,11:00:00,2024-10-07,ELGIEQUIP
2024-10-07 11:05:00+05:30,637.4,640.25,636.55,640.2,2148,11:05:00,2024-10-07,ELGIEQUIP
2024-10-07 11:10:00+05:30,640.05,644.15,640.05,642.9,2020,11:10:00,2024-10-07,ELGIEQUIP
2024-10-07 11:15:00+05:30,643.15,645.0,642.9,644.9,3076,11:15:00,2024-10-07,ELGIEQUIP
2024-10-07 11:20:00+05:30,644.9,647.5,644.9,646.55,2900,11:20:00,2024-10-07,ELGIEQUIP
2024-10-07 11:25:00+05:30,646.55,647.0,645.05,645.05,1981,11:25:00,2024-10-07,ELGIEQUIP
2024-10-07 11:30:00+05:30,645.45,646.95,644.3,645.5,7303,11:30:00,2024-10-07,ELGIEQUIP
2024-10-07 11:35:00+05:30,645.0,646.9,645.0,645.95,876,11:35:00,2024-10-07,ELGIEQUIP
2024-10-07 11:40:00+05:30,645.95,645.95,643.6,644.3,1599,11:40:00,2024-10-07,ELGIEQUIP
2024-10-07 11:45:00+05:30,644.5,644.95,643.45,644.85,1394,11:45:00,2024-10-07,ELGIEQUIP
2024-10-07 11:50:00+05:30,644.85,645.45,644.0,644.15,926,11:50:00,2024-10-07,ELGIEQUIP
2024-10-07 11:55:00+05:30,644.95,644.95,641.0,642.15,2915,11:55:00,2024-10-07,ELGIEQUIP
2024-10-07 12:00:00+05:30,642.2,643.45,641.0,641.45,3132,12:00:00,2024-10-07,ELGIEQUIP
2024-10-07 12:05:00+05:30,641.45,643.45,641.0,642.4,2532,12:05:00,2024-10-07,ELGIEQUIP
2024-10-07 12:10:00+05:30,642.4,646.05,641.95,645.35,3043,12:10:00,2024-10-07,ELGIEQUIP
2024-10-07 12:15:00+05:30,646.05,646.2,644.65,644.75,1831,12:15:00,2024-10-07,ELGIEQUIP
2024-10-07 12:20:00+05:30,644.75,647.45,644.75,646.45,412,12:20:00,2024-10-07,ELGIEQUIP
2024-10-07 12:25:00+05:30,646.5,646.5,645.25,645.95,453,12:25:00,2024-10-07,ELGIEQUIP
2024-10-07 12:30:00+05:30,645.95,646.75,644.15,644.15,779,12:30:00,2024-10-07,ELGIEQUIP
2024-10-07 12:35:00+05:30,644.15,644.95,643.25,644.35,383,12:35:00,2024-10-07,ELGIEQUIP
2024-10-07 12:40:00+05:30,644.3,644.4,643.75,644.4,73,12:40:00,2024-10-07,ELGIEQUIP
2024-10-07 12:45:00+05:30,644.4,644.4,642.0,642.0,821,12:45:00,2024-10-07,ELGIEQUIP
2024-10-07 12:50:00+05:30,642.0,642.9,641.15,641.9,422,12:50:00,2024-10-07,ELGIEQUIP
2024-10-07 12:55:00+05:30,641.9,642.7,641.85,642.05,142,12:55:00,2024-10-07,ELGIEQUIP
2024-10-07 13:00:00+05:30,642.05,642.95,641.7,642.55,799,13:00:00,2024-10-07,ELGIEQUIP
2024-10-07 13:05:00+05:30,642.55,643.0,641.1,641.2,778,13:05:00,2024-10-07,ELGIEQUIP
2024-10-07 13:10:00+05:30,641.2,642.45,641.0,641.85,532,13:10:00,2024-10-07,ELGIEQUIP
2024-10-07 13:15:00+05:30,641.85,642.85,641.5,642.35,707,13:15:00,2024-10-07,ELGIEQUIP
2024-10-07 13:20:00+05:30,642.75,642.9,641.25,641.75,495,13:20:00,2024-10-07,ELGIEQUIP
2024-10-07 13:25:00+05:30,641.7,642.6,640.5,641.95,1514,13:25:00,2024-10-07,ELGIEQUIP
2024-10-07 13:30:00+05:30,641.95,642.55,640.6,640.6,1040,13:30:00,2024-10-07,ELGIEQUIP
2024-10-07 13:35:00+05:30,640.6,640.95,637.0,637.25,4611,13:35:00,2024-10-07,ELGIEQUIP
2024-10-07 13:40:00+05:30,637.25,637.8,637.25,637.4,367,13:40:00,2024-10-07,ELGIEQUIP
2024-10-07 13:45:00+05:30,637.4,638.0,636.25,636.6,1733,13:45:00,2024-10-07,ELGIEQUIP
2024-10-07 13:50:00+05:30,636.6,637.5,636.25,636.7,670,13:50:00,2024-10-07,ELGIEQUIP
2024-10-07 13:55:00+05:30,636.7,640.0,636.7,638.4,2046,13:55:00,2024-10-07,ELGIEQUIP
2024-10-07 14:00:00+05:30,638.45,639.5,638.45,639.0,451,14:00:00,2024-10-07,ELGIEQUIP
2024-10-07 14:05:00+05:30,639.0,642.8,639.0,642.0,1344,14:05:00,2024-10-07,ELGIEQUIP
2024-10-07 14:10:00+05:30,642.0,642.8,640.5,640.5,5001,14:10:00,2024-10-07,ELGIEQUIP
2024-10-07 14:15:00+05:30,640.5,641.9,639.65,640.4,1782,14:15:00,2024-10-07,ELGIEQUIP
2024-10-07 14:20:00+05:30,640.4,641.3,638.95,639.25,1056,14:20:00,2024-10-07,ELGIEQUIP
2024-10-07 14:25:00+05:30,639.95,640.15,638.8,639.4,1905,14:25:00,2024-10-07,ELGIEQUIP
2024-10-07 14:30:00+05:30,639.4,639.85,638.85,639.7,386,14:30:00,2024-10-07,ELGIEQUIP
2024-10-07 14:35:00+05:30,639.6,640.0,638.05,638.1,1277,14:35:00,2024-10-07,ELGIEQUIP
2024-10-07 14:40:00+05:30,638.1,639.5,638.1,638.75,719,14:40:00,2024-10-07,ELGIEQUIP
2024-10-07 14:45:00+05:30,638.7,639.6,636.5,639.6,2238,14:45:00,2024-10-07,ELGIEQUIP
2024-10-07 14:50:00+05:30,639.6,641.95,639.05,641.0,3134,14:50:00,2024-10-07,ELGIEQUIP
2024-10-07 14:55:00+05:30,641.75,641.9,640.25,641.25,1201,14:55:00,2024-10-07,ELGIEQUIP
2024-10-07 15:00:00+05:30,641.25,645.0,640.85,644.55,5558,15:00:00,2024-10-07,ELGIEQUIP
2024-10-07 15:05:00+05:30,645.0,646.9,641.25,641.3,6600,15:05:00,2024-10-07,ELGIEQUIP
2024-10-07 15:10:00+05:30,641.3,641.3,637.0,638.45,6290,15:10:00,2024-10-07,ELGIEQUIP
2024-10-07 15:15:00+05:30,638.45,640.0,636.0,638.65,7253,15:15:00,2024-10-07,ELGIEQUIP
2024-10-07 15:20:00+05:30,638.75,641.95,637.65,641.9,5427,15:20:00,2024-10-07,ELGIEQUIP
2024-10-07 15:25:00+05:30,642.0,642.0,638.05,641.0,4562,15:25:00,2024-10-07,ELGIEQUIP
2024-10-07 09:15:00+05:30,743.95,755.15,739.95,744.1,19648,09:15:00,2024-10-07,EMAMILTD
2024-10-07 09:20:00+05:30,744.0,749.95,742.05,748.05,12366,09:20:00,2024-10-07,EMAMILTD
2024-10-07 09:25:00+05:30,748.55,748.55,742.0,744.15,9832,09:25:00,2024-10-07,EMAMILTD
2024-10-07 09:30:00+05:30,743.4,743.9,741.2,741.9,7262,09:30:00,2024-10-07,EMAMILTD
2024-10-07 09:35:00+05:30,741.9,746.9,741.5,745.6,8081,09:35:00,2024-10-07,EMAMILTD
2024-10-07 09:40:00+05:30,745.1,746.75,740.8,743.9,12250,09:40:00,2024-10-07,EMAMILTD
2024-10-07 09:45:00+05:30,744.2,745.85,741.1,741.5,4771,09:45:00,2024-10-07,EMAMILTD
2024-10-07 09:50:00+05:30,741.35,744.4,740.95,741.65,6554,09:50:00,2024-10-07,EMAMILTD
2024-10-07 09:55:00+05:30,741.65,742.0,737.05,741.9,12165,09:55:00,2024-10-07,EMAMILTD
2024-10-07 10:00:00+05:30,741.9,742.55,741.0,741.95,6960,10:00:00,2024-10-07,EMAMILTD
2024-10-07 10:05:00+05:30,741.95,742.0,741.25,742.0,4999,10:05:00,2024-10-07,EMAMILTD
2024-10-07 10:10:00+05:30,742.0,742.05,741.3,741.65,3677,10:10:00,2024-10-07,EMAMILTD
2024-10-07 10:15:00+05:30,741.5,742.05,741.0,741.05,5049,10:15:00,2024-10-07,EMAMILTD
2024-10-07 10:20:00+05:30,741.05,742.0,741.0,741.45,4653,10:20:00,2024-10-07,EMAMILTD
2024-10-07 10:25:00+05:30,741.45,742.2,741.05,741.5,5842,10:25:00,2024-10-07,EMAMILTD
2024-10-07 10:30:00+05:30,741.5,742.05,741.2,742.0,6215,10:30:00,2024-10-07,EMAMILTD
2024-10-07 10:35:00+05:30,742.0,742.0,741.0,741.55,7441,10:35:00,2024-10-07,EMAMILTD
2024-10-07 10:40:00+05:30,741.5,741.65,740.9,741.65,7049,10:40:00,2024-10-07,EMAMILTD
2024-10-07 10:45:00+05:30,741.65,741.65,738.9,739.35,10123,10:45:00,2024-10-07,EMAMILTD
2024-10-07 10:50:00+05:30,739.35,741.2,738.65,740.7,7098,10:50:00,2024-10-07,EMAMILTD
2024-10-07 10:55:00+05:30,740.65,742.0,738.5,739.5,17893,10:55:00,2024-10-07,EMAMILTD
2024-10-07 11:00:00+05:30,739.3,739.95,736.4,739.0,75548,11:00:00,2024-10-07,EMAMILTD
2024-10-07 11:05:00+05:30,739.0,739.0,737.1,738.0,9960,11:05:00,2024-10-07,EMAMILTD
2024-10-07 11:10:00+05:30,738.0,738.0,737.7,738.0,2676,11:10:00,2024-10-07,EMAMILTD
2024-10-07 11:15:00+05:30,738.0,738.0,737.65,737.8,2771,11:15:00,2024-10-07,EMAMILTD
2024-10-07 11:20:00+05:30,737.75,738.1,737.7,738.0,5591,11:20:00,2024-10-07,EMAMILTD
2024-10-07 11:25:00+05:30,738.0,738.15,737.65,738.0,12495,11:25:00,2024-10-07,EMAMILTD
2024-10-07 11:30:00+05:30,738.0,738.0,737.95,738.0,4223,11:30:00,2024-10-07,EMAMILTD
2024-10-07 11:35:00+05:30,738.0,738.0,737.55,738.0,8401,11:35:00,2024-10-07,EMAMILTD
2024-10-07 11:40:00+05:30,738.0,738.05,737.95,738.0,11252,11:40:00,2024-10-07,EMAMILTD
2024-10-07 11:45:00+05:30,738.0,738.0,737.7,737.9,5319,11:45:00,2024-10-07,EMAMILTD
2024-10-07 11:50:00+05:30,737.9,738.0,736.5,737.45,1974,11:50:00,2024-10-07,EMAMILTD
2024-10-07 11:55:00+05:30,737.45,742.5,737.05,739.65,7959,11:55:00,2024-10-07,EMAMILTD
2024-10-07 12:00:00+05:30,739.65,740.1,738.15,738.65,2942,12:00:00,2024-10-07,EMAMILTD
2024-10-07 12:05:00+05:30,738.65,740.0,738.4,738.9,2896,12:05:00,2024-10-07,EMAMILTD
2024-10-07 12:10:00+05:30,738.9,740.05,738.4,739.95,1983,12:10:00,2024-10-07,EMAMILTD
2024-10-07 12:15:00+05:30,739.95,740.6,738.9,739.4,4787,12:15:00,2024-10-07,EMAMILTD
2024-10-07 12:20:00+05:30,739.4,740.1,738.65,740.0,2319,12:20:00,2024-10-07,EMAMILTD
2024-10-07 12:25:00+05:30,740.0,740.0,738.8,740.0,1456,12:25:00,2024-10-07,EMAMILTD
2024-10-07 12:30:00+05:30,739.95,740.0,738.8,739.55,2143,12:30:00,2024-10-07,EMAMILTD
2024-10-07 12:35:00+05:30,739.55,740.0,738.85,740.0,1525,12:35:00,2024-10-07,EMAMILTD
2024-10-07 12:40:00+05:30,740.0,740.15,739.3,739.45,3005,12:40:00,2024-10-07,EMAMILTD
2024-10-07 12:45:00+05:30,739.1,740.0,738.3,738.75,5563,12:45:00,2024-10-07,EMAMILTD
2024-10-07 12:50:00+05:30,738.75,738.75,737.05,737.85,1942,12:50:00,2024-10-07,EMAMILTD
2024-10-07 12:55:00+05:30,738.5,738.55,737.05,737.5,1992,12:55:00,2024-10-07,EMAMILTD
2024-10-07 13:00:00+05:30,737.5,738.0,736.35,736.7,1607,13:00:00,2024-10-07,EMAMILTD
2024-10-07 13:05:00+05:30,736.7,738.4,736.4,737.9,6438,13:05:00,2024-10-07,EMAMILTD
2024-10-07 13:10:00+05:30,737.9,738.0,736.25,736.7,1598,13:10:00,2024-10-07,EMAMILTD
2024-10-07 13:15:00+05:30,736.3,737.0,736.0,736.75,2047,13:15:00,2024-10-07,EMAMILTD
2024-10-07 13:20:00+05:30,736.8,736.95,735.4,736.05,1530,13:20:00,2024-10-07,EMAMILTD
2024-10-07 13:25:00+05:30,736.05,737.0,735.5,736.55,1768,13:25:00,2024-10-07,EMAMILTD
2024-10-07 13:30:00+05:30,736.4,736.9,734.5,735.0,2550,13:30:00,2024-10-07,EMAMILTD
2024-10-07 13:35:00+05:30,735.0,735.05,733.8,734.65,22856,13:35:00,2024-10-07,EMAMILTD
2024-10-07 13:40:00+05:30,734.75,735.05,732.7,732.7,4072,13:40:00,2024-10-07,EMAMILTD
2024-10-07 13:45:00+05:30,732.4,733.0,731.15,731.8,4811,13:45:00,2024-10-07,EMAMILTD
2024-10-07 13:50:00+05:30,731.8,732.0,730.0,731.25,5141,13:50:00,2024-10-07,EMAMILTD
2024-10-07 13:55:00+05:30,731.25,735.05,731.25,734.0,9653,13:55:00,2024-10-07,EMAMILTD
2024-10-07 14:00:00+05:30,734.0,735.0,733.75,734.0,2177,14:00:00,2024-10-07,EMAMILTD
2024-10-07 14:05:00+05:30,734.0,735.0,733.7,733.9,1444,14:05:00,2024-10-07,EMAMILTD
2024-10-07 14:10:00+05:30,733.9,735.1,732.35,732.35,4386,14:10:00,2024-10-07,EMAMILTD
2024-10-07 14:15:00+05:30,732.35,734.95,732.0,733.55,3410,14:15:00,2024-10-07,EMAMILTD
